"No.","Time","Source","Destination","Protocol","Length","Info"
"901","299.354006","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=44525 Win=64240 Len=0"
"902","299.354017","40.77.2.164","192.168.1.27","TCP","54","443  >  51965 [ACK] Seq=2615 Ack=44963 Win=64240 Len=0"
"903","299.399626","40.77.2.164","192.168.1.27","TLSv1.2","92","Application Data"
"904","299.441237","192.168.1.27","40.77.2.164","TCP","54","51965  >  443 [ACK] Seq=44963 Ack=2653 Win=64082 Len=0"
"905","299.451742","40.77.2.164","192.168.1.27","TLSv1.2","109","Application Data"
"906","299.452019","40.77.2.164","192.168.1.27","TLSv1.2","109","Application Data"
"907","299.452195","192.168.1.27","40.77.2.164","TCP","54","51965  >  443 [ACK] Seq=44963 Ack=2763 Win=63972 Len=0"
"908","299.452281","40.77.2.164","192.168.1.27","TLSv1.2","109","Application Data"
"909","299.452857","40.77.2.164","192.168.1.27","TLSv1.2","219","Application Data, Application Data, Application Data"
"910","299.453003","192.168.1.27","40.77.2.164","TCP","54","51965  >  443 [ACK] Seq=44963 Ack=2983 Win=63752 Len=0"
"911","299.453164","40.77.2.164","192.168.1.27","TLSv1.2","164","Application Data, Application Data"
"912","299.473871","40.77.2.164","192.168.1.27","TLSv1.2","549","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"913","299.474143","192.168.1.27","40.77.2.164","TCP","54","51965  >  443 [ACK] Seq=44963 Ack=3588 Win=63147 Len=0"
"914","299.517447","40.77.2.164","192.168.1.27","TLSv1.2","481","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"915","299.566224","192.168.1.27","40.77.2.164","TCP","54","51965  >  443 [ACK] Seq=44963 Ack=4015 Win=64240 Len=0"
"916","300.027002","192.168.1.27","192.168.1.1","DNS","74","Standard query 0x9412 A ecs.office.com"
"917","300.062282","TpLinkTechno_37:9b:f6","Broadcast","ARP","42","Who has 192.168.1.27? Tell 192.168.1.1"
"918","300.062410","HewlettPacka_22:74:fb","TpLinkTechno_37:9b:f6","ARP","42","192.168.1.27 is at bc:ea:fa:22:74:fb"
"919","300.062455","192.168.1.1","192.168.1.27","DNS","229","Standard query response 0x9412 A ecs.office.com CNAME ecs.office.trafficmanager.net CNAME s-0005-office.config.skype.com CNAME ecs-office.s-0005.s-msedge.net CNAME s-0005.s-msedge.net A 52.113.194.132"
"920","300.069406","192.168.1.27","52.113.194.132","TCP","66","51966  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"921","300.081795","192.168.1.27","192.168.1.1","DNS","90","Standard query 0xf8b7 A nexusrules.officeapps.live.com"
"922","300.111291","192.168.1.1","192.168.1.27","DNS","155","Standard query response 0xf8b7 A nexusrules.officeapps.live.com CNAME prod.nexusrules.live.com.akadns.net A 52.109.77.1"
"923","300.114487","192.168.1.27","52.109.77.1","TCP","66","51967  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"924","300.114625","192.168.1.27","52.109.77.1","TCP","66","51968  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"925","300.115878","52.113.194.132","192.168.1.27","TCP","58","443  >  51966 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"926","300.116027","192.168.1.27","52.113.194.132","TCP","54","51966  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"927","300.116841","192.168.1.27","52.113.194.132","TLSv1.2","235","Client Hello (SNI=ecs.office.com)"
"928","300.116924","52.113.194.132","192.168.1.27","TCP","54","443  >  51966 [ACK] Seq=1 Ack=182 Win=64240 Len=0"
"929","300.158025","52.113.194.132","192.168.1.27","TCP","1430","443  >  51966 [PSH, ACK] Seq=1 Ack=182 Win=64240 Len=1376 [TCP PDU reassembled in 935]"
"930","300.158048","52.113.194.132","192.168.1.27","TCP","1430","443  >  51966 [PSH, ACK] Seq=1377 Ack=182 Win=64240 Len=1376 [TCP PDU reassembled in 935]"
"931","300.158418","192.168.1.27","52.113.194.132","TCP","54","51966  >  443 [ACK] Seq=182 Ack=2753 Win=64240 Len=0"
"932","300.158857","52.113.194.132","192.168.1.27","TCP","1430","443  >  51966 [PSH, ACK] Seq=2753 Ack=182 Win=64240 Len=1376 [TCP PDU reassembled in 935]"
"933","300.159626","52.113.194.132","192.168.1.27","TCP","1430","443  >  51966 [PSH, ACK] Seq=4129 Ack=182 Win=64240 Len=1376 [TCP PDU reassembled in 935]"
"934","300.159721","192.168.1.27","52.113.194.132","TCP","54","51966  >  443 [ACK] Seq=182 Ack=5505 Win=64240 Len=0"
"935","300.160772","52.113.194.132","192.168.1.27","TLSv1.2","496","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"936","300.162857","192.168.1.27","52.113.194.132","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"937","300.162963","52.113.194.132","192.168.1.27","TCP","54","443  >  51966 [ACK] Seq=5947 Ack=340 Win=64240 Len=0"
"938","300.203904","52.113.194.132","192.168.1.27","TLSv1.2","396","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"939","300.213903","192.168.1.27","52.113.194.132","TLSv1.2","726","Application Data"
"940","300.214332","52.113.194.132","192.168.1.27","TCP","54","443  >  51966 [ACK] Seq=6289 Ack=1012 Win=64240 Len=0"
"941","300.257560","52.109.77.1","192.168.1.27","TCP","58","443  >  51967 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"942","300.257785","192.168.1.27","52.109.77.1","TCP","54","51967  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"943","300.259016","192.168.1.27","52.109.77.1","TLSv1.2","251","Client Hello (SNI=nexusrules.officeapps.live.com)"
"944","300.259165","52.109.77.1","192.168.1.27","TCP","54","443  >  51967 [ACK] Seq=1 Ack=198 Win=64240 Len=0"
"945","300.263261","52.109.77.1","192.168.1.27","TCP","58","443  >  51968 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"946","300.263375","192.168.1.27","52.109.77.1","TCP","54","51968  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"947","300.263620","192.168.1.27","52.109.77.1","TLSv1.2","251","Client Hello (SNI=nexusrules.officeapps.live.com)"
"948","300.263696","52.109.77.1","192.168.1.27","TCP","54","443  >  51968 [ACK] Seq=1 Ack=198 Win=64240 Len=0"
"949","300.365025","192.168.1.27","192.168.1.1","DNS","89","Standard query 0x79af A v10.events.data.microsoft.com"
"950","300.380669","52.113.194.132","192.168.1.27","TCP","1430","443  >  51966 [PSH, ACK] Seq=6289 Ack=1012 Win=64240 Len=1376 [TCP PDU reassembled in 951]"
"951","300.380783","52.113.194.132","192.168.1.27","TLSv1.2","1188","Application Data"
"952","300.381003","192.168.1.27","52.113.194.132","TCP","54","51966  >  443 [ACK] Seq=1012 Ack=8799 Win=64240 Len=0"
"953","300.381566","52.113.194.132","192.168.1.27","TCP","1430","443  >  51966 [PSH, ACK] Seq=8799 Ack=1012 Win=64240 Len=1376 [TCP PDU reassembled in 960]"
"954","300.381669","52.113.194.132","192.168.1.27","TCP","1430","443  >  51966 [PSH, ACK] Seq=10175 Ack=1012 Win=64240 Len=1376 [TCP PDU reassembled in 960]"
"955","300.381737","192.168.1.27","52.113.194.132","TCP","54","51966  >  443 [ACK] Seq=1012 Ack=11551 Win=64240 Len=0"
"956","300.382692","52.113.194.132","192.168.1.27","TCP","1514","443  >  51966 [ACK] Seq=11551 Ack=1012 Win=64240 Len=1460 [TCP PDU reassembled in 960]"
"957","300.382694","52.113.194.132","192.168.1.27","TCP","1346","443  >  51966 [PSH, ACK] Seq=13011 Ack=1012 Win=64240 Len=1292 [TCP PDU reassembled in 960]"
"958","300.382984","192.168.1.27","52.113.194.132","TCP","54","51966  >  443 [ACK] Seq=1012 Ack=14303 Win=64240 Len=0"
"959","300.383486","52.113.194.132","192.168.1.27","TCP","1430","443  >  51966 [PSH, ACK] Seq=14303 Ack=1012 Win=64240 Len=1376 [TCP PDU reassembled in 960]"
"960","300.383845","52.113.194.132","192.168.1.27","TLSv1.2","1395","Application Data"
"961","300.383928","192.168.1.27","52.113.194.132","TCP","54","51966  >  443 [ACK] Seq=1012 Ack=17020 Win=64240 Len=0"
"962","300.384717","52.113.194.132","192.168.1.27","TCP","1514","443  >  51966 [ACK] Seq=17020 Ack=1012 Win=64240 Len=1460 [TCP PDU reassembled in 967]"
"963","300.384718","52.113.194.132","192.168.1.27","TCP","1346","443  >  51966 [PSH, ACK] Seq=18480 Ack=1012 Win=64240 Len=1292 [TCP PDU reassembled in 967]"
"964","300.384817","192.168.1.27","52.113.194.132","TCP","54","51966  >  443 [ACK] Seq=1012 Ack=19772 Win=64240 Len=0"
"965","300.385394","52.113.194.132","192.168.1.27","TCP","1430","443  >  51966 [PSH, ACK] Seq=19772 Ack=1012 Win=64240 Len=1376 [TCP PDU reassembled in 967]"
"966","300.386093","52.113.194.132","192.168.1.27","TCP","1514","443  >  51966 [ACK] Seq=21148 Ack=1012 Win=64240 Len=1460 [TCP PDU reassembled in 967]"
"967","300.386096","52.113.194.132","192.168.1.27","TLSv1.2","337","Application Data"
"968","300.386192","192.168.1.27","52.113.194.132","TCP","54","51966  >  443 [ACK] Seq=1012 Ack=22891 Win=64240 Len=0"
"969","300.386636","52.113.194.132","192.168.1.27","TCP","1514","443  >  51966 [ACK] Seq=22891 Ack=1012 Win=64240 Len=1460 [TCP PDU reassembled in 976]"
"970","300.386638","52.113.194.132","192.168.1.27","TCP","1346","443  >  51966 [PSH, ACK] Seq=24351 Ack=1012 Win=64240 Len=1292 [TCP PDU reassembled in 976]"
"971","300.386720","192.168.1.27","52.113.194.132","TCP","54","51966  >  443 [ACK] Seq=1012 Ack=25643 Win=64240 Len=0"
"972","300.387568","52.113.194.132","192.168.1.27","TCP","1430","443  >  51966 [PSH, ACK] Seq=25643 Ack=1012 Win=64240 Len=1376 [TCP PDU reassembled in 976]"
"973","300.387653","192.168.1.27","52.113.194.132","TCP","54","51966  >  443 [ACK] Seq=1012 Ack=27019 Win=62864 Len=0"
"974","300.389060","52.113.194.132","192.168.1.27","TCP","1514","443  >  51966 [ACK] Seq=27019 Ack=1012 Win=64240 Len=1460 [TCP PDU reassembled in 976]"
"975","300.389062","52.113.194.132","192.168.1.27","TCP","1514","443  >  51966 [ACK] Seq=28479 Ack=1012 Win=64240 Len=1460 [TCP PDU reassembled in 976]"
"976","300.389063","52.113.194.132","192.168.1.27","TLSv1.2","57","Application Data"
"977","300.389176","192.168.1.27","52.113.194.132","TCP","54","51966  >  443 [ACK] Seq=1012 Ack=29942 Win=64240 Len=0"
"978","300.392686","192.168.1.1","192.168.1.27","DNS","228","Standard query response 0x79af A v10.events.data.microsoft.com CNAME global.asimov.events.data.trafficmanager.net CNAME onedscolprdaus02.australiasoutheast.cloudapp.azure.com A 104.46.162.226"
"979","300.393280","192.168.1.27","104.46.162.226","TCP","66","51969  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"980","300.409382","52.109.77.1","192.168.1.27","TCP","1514","443  >  51968 [ACK] Seq=1 Ack=198 Win=64240 Len=1460 [TCP PDU reassembled in 985]"
"981","300.409386","52.109.77.1","192.168.1.27","TCP","1346","443  >  51968 [PSH, ACK] Seq=1461 Ack=198 Win=64240 Len=1292 [TCP PDU reassembled in 985]"
"982","300.409665","192.168.1.27","52.109.77.1","TCP","54","51968  >  443 [ACK] Seq=198 Ack=2753 Win=64240 Len=0"
"983","300.410054","52.109.77.1","192.168.1.27","TCP","1514","443  >  51968 [ACK] Seq=2753 Ack=198 Win=64240 Len=1460 [TCP PDU reassembled in 985]"
"984","300.410057","52.109.77.1","192.168.1.27","TCP","1514","443  >  51968 [ACK] Seq=4213 Ack=198 Win=64240 Len=1460 [TCP PDU reassembled in 985]"
"985","300.410058","52.109.77.1","192.168.1.27","TLSv1.2","183","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"986","300.410224","192.168.1.27","52.109.77.1","TCP","54","51968  >  443 [ACK] Seq=198 Ack=5802 Win=64240 Len=0"
"987","300.410617","52.109.77.1","192.168.1.27","TCP","1514","443  >  51967 [ACK] Seq=1 Ack=198 Win=64240 Len=1460 [TCP PDU reassembled in 992]"
"988","300.410619","52.109.77.1","192.168.1.27","TCP","1346","443  >  51967 [PSH, ACK] Seq=1461 Ack=198 Win=64240 Len=1292 [TCP PDU reassembled in 992]"
"989","300.410716","192.168.1.27","52.109.77.1","TCP","54","51967  >  443 [ACK] Seq=198 Ack=2753 Win=64240 Len=0"
"990","300.412091","52.109.77.1","192.168.1.27","TCP","1514","443  >  51967 [ACK] Seq=2753 Ack=198 Win=64240 Len=1460 [TCP PDU reassembled in 992]"
"991","300.412093","52.109.77.1","192.168.1.27","TCP","1514","443  >  51967 [ACK] Seq=4213 Ack=198 Win=64240 Len=1460 [TCP PDU reassembled in 992]"
"992","300.412097","52.109.77.1","192.168.1.27","TLSv1.2","183","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"993","300.412293","192.168.1.27","52.109.77.1","TCP","54","51967  >  443 [ACK] Seq=198 Ack=5802 Win=64240 Len=0"
"994","300.414025","192.168.1.27","52.109.77.1","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"995","300.414038","192.168.1.27","52.109.77.1","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"996","300.414134","52.109.77.1","192.168.1.27","TCP","54","443  >  51968 [ACK] Seq=5802 Ack=356 Win=64240 Len=0"
"997","300.414187","52.109.77.1","192.168.1.27","TCP","54","443  >  51967 [ACK] Seq=5802 Ack=356 Win=64240 Len=0"
"998","300.555690","52.109.77.1","192.168.1.27","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"999","300.557017","192.168.1.27","52.109.77.1","TLSv1.2","530","Application Data"
"1000","300.557217","52.109.77.1","192.168.1.27","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"1001","300.557283","52.109.77.1","192.168.1.27","TCP","54","443  >  51968 [ACK] Seq=5853 Ack=832 Win=64240 Len=0"
"1002","300.565232","192.168.1.27","52.109.77.1","TLSv1.2","530","Application Data"
"1003","300.565514","52.109.77.1","192.168.1.27","TCP","54","443  >  51967 [ACK] Seq=5853 Ack=832 Win=64240 Len=0"
"1004","300.615793","104.46.162.226","192.168.1.27","TCP","58","443  >  51969 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1005","300.616022","192.168.1.27","104.46.162.226","TCP","54","51969  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1006","300.616294","192.168.1.27","104.46.162.226","TLSv1.2","268","Client Hello (SNI=v10.events.data.microsoft.com)"
"1007","300.616381","104.46.162.226","192.168.1.27","TCP","54","443  >  51969 [ACK] Seq=1 Ack=215 Win=64240 Len=0"
"1008","300.715962","52.109.77.1","192.168.1.27","TCP","1514","443  >  51968 [ACK] Seq=5853 Ack=832 Win=64240 Len=1460 [TCP PDU reassembled in 1018]"
"1009","300.715967","52.109.77.1","192.168.1.27","TCP","1346","443  >  51968 [PSH, ACK] Seq=7313 Ack=832 Win=64240 Len=1292 [TCP PDU reassembled in 1018]"
"1010","300.716129","192.168.1.27","52.109.77.1","TCP","54","51968  >  443 [ACK] Seq=832 Ack=8605 Win=64240 Len=0"
"1011","300.716808","52.109.77.1","192.168.1.27","TCP","1514","443  >  51968 [ACK] Seq=8605 Ack=832 Win=64240 Len=1460 [TCP PDU reassembled in 1018]"
"1012","300.716811","52.109.77.1","192.168.1.27","TCP","1514","443  >  51968 [ACK] Seq=10065 Ack=832 Win=64240 Len=1460 [TCP PDU reassembled in 1018]"
"1013","300.716812","52.109.77.1","192.168.1.27","TCP","1262","443  >  51968 [PSH, ACK] Seq=11525 Ack=832 Win=64240 Len=1208 [TCP PDU reassembled in 1018]"
"1014","300.717015","192.168.1.27","52.109.77.1","TCP","54","51968  >  443 [ACK] Seq=832 Ack=12733 Win=64240 Len=0"
"1015","300.717952","52.109.77.1","192.168.1.27","TCP","1430","443  >  51968 [PSH, ACK] Seq=12733 Ack=832 Win=64240 Len=1376 [TCP PDU reassembled in 1018]"
"1016","300.718205","192.168.1.27","52.109.77.1","TCP","54","51968  >  443 [ACK] Seq=832 Ack=14109 Win=62864 Len=0"
"1017","300.718844","52.109.77.1","192.168.1.27","TCP","1430","443  >  51967 [PSH, ACK] Seq=5853 Ack=832 Win=64240 Len=1376 [TCP PDU reassembled in 1026]"
"1018","300.718847","52.109.77.1","192.168.1.27","TLSv1.2","506","Application Data"
"1019","300.720215","52.109.77.1","192.168.1.27","TCP","1514","443  >  51967 [ACK] Seq=7229 Ack=832 Win=64240 Len=1460 [TCP PDU reassembled in 1026]"
"1020","300.720217","52.109.77.1","192.168.1.27","TCP","1514","443  >  51967 [ACK] Seq=8689 Ack=832 Win=64240 Len=1460 [TCP PDU reassembled in 1026]"
"1021","300.720218","52.109.77.1","192.168.1.27","TCP","1262","443  >  51967 [PSH, ACK] Seq=10149 Ack=832 Win=64240 Len=1208 [TCP PDU reassembled in 1026]"
"1022","300.720397","192.168.1.27","52.109.77.1","TCP","54","51967  >  443 [ACK] Seq=832 Ack=11357 Win=64240 Len=0"
"1023","300.720830","52.109.77.1","192.168.1.27","TCP","1514","443  >  51967 [ACK] Seq=11357 Ack=832 Win=64240 Len=1460 [TCP PDU reassembled in 1026]"
"1024","300.720833","52.109.77.1","192.168.1.27","TCP","1346","443  >  51967 [PSH, ACK] Seq=12817 Ack=832 Win=64240 Len=1292 [TCP PDU reassembled in 1026]"
"1025","300.721048","192.168.1.27","52.109.77.1","TCP","54","51967  >  443 [ACK] Seq=832 Ack=14109 Win=64240 Len=0"
"1026","300.721503","52.109.77.1","192.168.1.27","TLSv1.2","506","Application Data"
"1027","300.734924","192.168.1.27","52.109.77.1","TCP","54","51967  >  443 [RST, ACK] Seq=832 Ack=14561 Win=0 Len=0"
"1028","300.769408","192.168.1.27","52.109.77.1","TCP","54","51968  >  443 [ACK] Seq=832 Ack=14561 Win=64240 Len=0"
"1029","300.846617","104.46.162.226","192.168.1.27","TCP","1430","443  >  51969 [PSH, ACK] Seq=1 Ack=215 Win=64240 Len=1376 [TCP PDU reassembled in 1033]"
"1030","300.846834","104.46.162.226","192.168.1.27","TCP","1430","443  >  51969 [PSH, ACK] Seq=1377 Ack=215 Win=64240 Len=1376 [TCP PDU reassembled in 1033]"
"1031","300.847010","192.168.1.27","104.46.162.226","TCP","54","51969  >  443 [ACK] Seq=215 Ack=2753 Win=64240 Len=0"
"1032","300.847738","104.46.162.226","192.168.1.27","TCP","1514","443  >  51969 [ACK] Seq=2753 Ack=215 Win=64240 Len=1460 [TCP PDU reassembled in 1033]"
"1033","300.847741","104.46.162.226","192.168.1.27","TLSv1.2","244","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1034","300.847966","192.168.1.27","104.46.162.226","TCP","54","51969  >  443 [ACK] Seq=215 Ack=4403 Win=64240 Len=0"
"1035","300.849927","192.168.1.27","104.46.162.226","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1036","300.850031","104.46.162.226","192.168.1.27","TCP","54","443  >  51969 [ACK] Seq=4403 Ack=373 Win=64240 Len=0"
"1037","300.961245","40.77.2.164","192.168.1.27","TCP","1514","443  >  51965 [ACK] Seq=4015 Ack=44963 Win=64240 Len=1460 [TCP PDU reassembled in 1038]"
"1038","300.961248","40.77.2.164","192.168.1.27","TLSv1.2","156","Application Data"
"1039","300.961406","192.168.1.27","40.77.2.164","TCP","54","51965  >  443 [ACK] Seq=44963 Ack=5577 Win=64240 Len=0"
"1040","301.076676","104.46.162.226","192.168.1.27","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"1041","301.078650","192.168.1.27","104.46.162.226","TLSv1.2","1023","Application Data"
"1042","301.078689","192.168.1.27","104.46.162.226","TLSv1.2","945","Application Data"
"1043","301.078770","104.46.162.226","192.168.1.27","TCP","54","443  >  51969 [ACK] Seq=4454 Ack=1342 Win=64240 Len=0"
"1044","301.078812","104.46.162.226","192.168.1.27","TCP","54","443  >  51969 [ACK] Seq=4454 Ack=2233 Win=64240 Len=0"
"1045","301.678577","104.46.162.226","192.168.1.27","TLSv1.2","506","Application Data"
"1046","301.680027","192.168.1.27","104.46.162.226","TCP","54","51969  >  443 [FIN, ACK] Seq=2233 Ack=4906 Win=63737 Len=0"
"1047","301.680125","104.46.162.226","192.168.1.27","TCP","54","443  >  51969 [ACK] Seq=4906 Ack=2234 Win=64239 Len=0"
"1048","301.924034","104.46.162.226","192.168.1.27","TCP","54","443  >  51969 [FIN, PSH, ACK] Seq=4906 Ack=2234 Win=64239 Len=0"
"1049","301.924289","192.168.1.27","104.46.162.226","TCP","54","51969  >  443 [ACK] Seq=2234 Ack=4907 Win=63737 Len=0"
